
   The included below is "mass table" calculated with the DDPC1 covariant 
energy density functional. It represent a part of the study of the global
performance of covariant energy density functionals and assesment of 
related systematic theoretical uncertainties. The major results of this
study are presented in the following publication: 

      S. E. Agbemava, A. V. Afanasjev, D. Ray and P. Ring,
     "Global performance of covariant energy density functionals: 
      Ground state observables of even-even nuclei and the estimate 
      of theoretical uncertainties", 
      Physical Review C 89, 054320 (2014)

with additional analysis provided in two follow-up publications 

      A.V.Afanasjev and S.E.Agbemava,
      "Covariant energy density functionals: Nuclear matter constraints 
       and global ground state properties"
      Phys. Rev. C 93, 054310 (2016)

      A.V. Afanasjev, S.E. Agbemava, D. Ray and P.Ring,
      "Neutron drip line: Single-particle degrees of freedom and
      pairing properties as sources of theoretical uncertainties"
      Phys. Rev. C 91, 014324 (2015).

 
  If you have questions, please, contact Anatoli Afanasjev at 
           Anatoli.Afanasjev@gmail.com

------------------------------------------------------------------------

  THE NOTATION OF THE OBSERVABLES INCLUDED INTO TABLE
 
  Z    - proton number
  N    - neutron number
 def   - equilibrium quadrupole deformation
  E    - total binding energy  (in MeV)
Lam_n  - neutron chemical potential  (in MeV)
Lam_p  - proton chemical potential (in MeV)
Ep_n   - neutron pairing energy  (in MeV)
Ep_p   - proton pairing energy  (in MeV)
Rc     - charge radius  (in fm)
B2_n   - neutron quadrupole deformation
B2_p   - proton quadrupole deformation
B4_n   - neutron hexadecapole deformation
B4_p   - neutron hexadecapole deformation
R2_n   - neutron mass radius (in fm)
R2_p   - proton mass radius (in fm)

c --------------------------------------------------------------------------
    This part of Fortran subroutine shows the formating used in the reading
    of the data from the table. 
  
     icount=1761
      do i=1,icount
        read(20,805) Z,N,def,E,ALam_n,ALam_p,Ep_n,Ep_p,Rc,
     *                B2_n,B2_p,B4_n,B4_p,R2_n,R2_p
      enddo
 58 106  0.296  -1288.042  -3.0 -14.3  -9.72 -10.92  5.152  0.303  0.285  0.017  0.039  5.438  5.089
 58 108  0.279  -1293.861  -2.8 -14.7 -10.12 -10.54  5.161  0.285  0.267 -0.017  0.012  5.465  5.098
 58 110  0.262  -1299.279  -2.6 -15.2  -9.86  -9.94  5.170  0.268  0.252 -0.045 -0.011  5.492  5.108
 58 112  0.239  -1304.226  -2.4 -15.6 -10.40  -9.22  5.178  0.243  0.231 -0.057 -0.022  5.516  5.116
 58 114  0.201  -1308.881  -2.4 -15.8 -12.52  -8.92  5.182  0.203  0.198 -0.049 -0.020  5.533  5.120
 58 116  0.166  -1313.511  -2.3 -16.1 -12.87  -9.41  5.189  0.166  0.166 -0.042 -0.019  5.553  5.127
 58 118  0.123  -1318.082  -2.4 -16.5 -14.19  -9.90  5.194  0.122  0.124 -0.031 -0.016  5.575  5.132
 58 120  0.000  -1323.140  -2.7 -17.0 -18.78  -5.25  5.200  0.000  0.000  0.000  0.000  5.596  5.138
 58 122  0.000  -1328.423  -2.6 -17.5 -13.96  -4.87  5.213  0.000  0.000  0.000  0.000  5.623  5.151
 58 124  0.000  -1333.468  -2.4 -17.9  -7.86  -4.53  5.225  0.000  0.000  0.000  0.000  5.648  5.164
 58 126  0.000  -1338.218  -3.3 -18.4   0.00  -4.28  5.237  0.000  0.000  0.000  0.000  5.674  5.176
 60  62  0.420   -972.386 -13.1   0.7  -5.66  -2.20  4.917  0.411  0.429  0.220  0.247  4.781  4.851
 60  64  0.409   -997.964 -12.6  -0.1  -6.99  -3.86  4.924  0.401  0.418  0.180  0.210  4.811  4.859
 60  66  0.395  -1022.555 -12.0  -0.8  -6.24  -6.04  4.930  0.387  0.403  0.135  0.168  4.837  4.864
 60  68  0.375  -1045.843 -11.4  -1.5  -5.78  -8.66  4.934  0.369  0.381  0.085  0.117  4.863  4.868
 60  70  0.429  -1067.962 -10.9  -2.2  -6.46  -7.38  4.977  0.425  0.434  0.139  0.168  4.927  4.912
 60  72  0.444  -1089.043 -10.0  -2.9  -2.68  -8.25  5.001  0.441  0.448  0.125  0.154  4.969  4.936
 60  74  0.220  -1109.642 -10.2  -3.1  -7.35 -11.00  4.912  0.213  0.228 -0.009  0.001  4.900  4.846
 60  76  0.175  -1129.757 -10.0  -3.6  -7.87 -11.68  4.910  0.167  0.185 -0.018 -0.012  4.917  4.845
 60  78  0.112  -1149.606 -10.0  -4.2  -7.80 -13.22  4.908  0.106  0.121 -0.015 -0.012  4.934  4.843
 60  80  0.000  -1170.103 -10.2  -4.8  -6.97 -12.91  4.910  0.000  0.000  0.000  0.000  4.954  4.845
 60  82  0.000  -1190.333 -11.5  -5.4   0.00 -12.43  4.920  0.000  0.000  0.000  0.000  4.979  4.854
 60  84  0.000  -1201.521  -5.6  -6.1  -6.80 -12.20  4.942  0.000  0.000  0.000  0.000  5.020  4.877
 60  86  0.142  -1213.644  -6.4  -6.8  -5.20 -12.93  4.976  0.139  0.145  0.077  0.063  5.069  4.911
 60  88  0.201  -1226.431  -6.3  -7.5  -4.84 -12.09  5.008  0.197  0.207  0.098  0.085  5.115  4.944
 60  90  0.272  -1238.727  -6.3  -8.4  -6.91  -9.01  5.051  0.266  0.280  0.166  0.154  5.171  4.988
 60  92  0.333  -1251.343  -6.1  -9.1  -4.95  -5.55  5.094  0.328  0.340  0.241  0.225  5.229  5.031
 60  94  0.341  -1262.816  -5.6  -9.8  -7.24  -5.64  5.112  0.338  0.345  0.218  0.209  5.264  5.049
 60  96  0.347  -1273.612  -5.3 -10.5  -7.64  -6.05  5.130  0.346  0.349  0.192  0.189  5.298  5.067
 60  98  0.356  -1283.791  -4.9 -11.1  -6.40  -6.48  5.148  0.356  0.355  0.170  0.174  5.333  5.086
 60 100  0.362  -1293.074  -4.3 -11.7  -4.74  -7.24  5.166  0.364  0.359  0.145  0.156  5.368  5.103
 60 102  0.357  -1301.120  -3.9 -12.3  -7.26  -8.52  5.179  0.359  0.352  0.114  0.130  5.398  5.117
 60 104  0.333  -1308.564  -3.7 -12.8  -8.70 -10.05  5.185  0.336  0.328  0.069  0.090  5.420  5.123
 60 106  0.311  -1315.711  -3.5 -13.3  -8.36 -10.87  5.192  0.315  0.305  0.027  0.053  5.443  5.130
 60 108  0.293  -1322.337  -3.2 -13.7  -8.98 -11.30  5.200  0.296  0.287 -0.009  0.022  5.469  5.138
 60 110  0.276  -1328.566  -3.0 -14.1  -8.45 -11.60  5.209  0.279  0.271 -0.043 -0.006  5.496  5.147
 60 112  0.258  -1334.316  -2.7 -14.5  -7.26 -11.68  5.218  0.260  0.253 -0.066 -0.026  5.521  5.156
 60 114  0.219  -1339.495  -2.6 -14.8 -10.35 -11.94  5.219  0.219  0.219 -0.057 -0.025  5.536  5.157
 60 116  0.178  -1344.756  -2.7 -15.1 -10.97 -12.86  5.222  0.177  0.180 -0.048 -0.024  5.553  5.160
 60 118  0.130  -1350.048  -2.7 -15.5 -12.70 -13.14  5.224  0.129  0.132 -0.036 -0.019  5.572  5.163
 60 120  0.060  -1355.677  -3.0 -15.7 -16.02 -11.39  5.228  0.060  0.061 -0.012 -0.006  5.593  5.166
 60 122  0.000  -1361.752  -3.0 -16.1 -13.78 -11.07  5.238  0.000  0.000  0.000  0.000  5.617  5.176
 60 124  0.000  -1367.683  -2.9 -16.5  -7.74 -11.00  5.250  0.000  0.000  0.000  0.000  5.642  5.188
 60 126  0.000  -1373.309  -1.2 -16.9   0.00 -10.93  5.261  0.000  0.000  0.000  0.000  5.667  5.200
 62  66  0.390  -1022.863 -12.9   0.4  -5.78  -7.66  4.968  0.382  0.399  0.114  0.139  4.851  4.903
 62  68  0.373  -1047.802 -12.2  -0.5  -5.30  -9.10  4.973  0.366  0.381  0.069  0.097  4.877  4.908
 62  70  0.388  -1071.302 -11.5  -1.2  -5.72  -9.21  4.993  0.383  0.394  0.072  0.099  4.920  4.929
 62  72  0.432  -1093.824 -10.7  -1.9  -2.71  -8.80  5.031  0.430  0.435  0.112  0.134  4.977  4.967
 62  74  0.238  -1114.808 -10.7  -2.2  -6.92 -12.10  4.957  0.229  0.250 -0.007  0.005  4.918  4.892
 62  76  0.187  -1135.908 -10.5  -2.6  -7.34 -13.72  4.951  0.177  0.198 -0.020 -0.014  4.932  4.886
 62  78 -0.127  -1157.091 -10.5  -3.4  -7.03 -14.69  4.949 -0.122 -0.134 -0.014 -0.002  4.949  4.883
 62  80  0.000  -1178.638 -10.9  -3.8  -6.97 -15.35  4.944  0.000  0.000  0.000  0.000  4.963  4.878
 62  82  0.000  -1200.138  -8.4  -4.4   0.00 -15.19  4.952  0.000  0.000  0.000  0.000  4.987  4.887
 62  84  0.000  -1212.590  -6.2  -5.1  -6.76 -15.23  4.974  0.000  0.000  0.000  0.000  5.028  4.910
 62  86  0.148  -1226.278  -7.1  -5.8  -4.87 -14.35  5.013  0.143  0.154  0.081  0.070  5.079  4.949
 62  88  0.207  -1240.460  -7.0  -6.5  -4.79 -12.97  5.046  0.201  0.216  0.102  0.094  5.125  4.982
 62  90  0.282  -1254.315  -7.0  -7.2  -7.12  -8.54  5.090  0.274  0.294  0.167  0.157  5.183  5.027
 62  92  0.326  -1268.161  -6.7  -7.8  -6.35  -6.63  5.124  0.321  0.335  0.212  0.196  5.233  5.062
 62  94  0.337  -1281.036  -6.3  -8.5  -7.73  -6.40  5.144  0.333  0.344  0.195  0.185  5.269  5.082
 62  96  0.346  -1293.222  -5.9  -9.1  -7.66  -6.39  5.163  0.343  0.350  0.174  0.170  5.303  5.101
 62  98  0.356  -1304.733  -5.6  -9.8  -6.16  -6.50  5.182  0.355  0.358  0.156  0.158  5.338  5.120
 62 100  0.362  -1315.284  -5.0 -10.4  -4.71  -6.84  5.199  0.362  0.362  0.132  0.142  5.372  5.137
 62 102  0.359  -1324.563  -4.5 -11.1  -6.54  -7.41  5.214  0.360  0.358  0.106  0.121  5.403  5.152
 62 104  0.342  -1333.124  -4.2 -11.7  -7.92  -8.36  5.223  0.342  0.341  0.070  0.092  5.426  5.161
 62 106  0.323  -1341.208  -3.9 -12.2  -7.46  -9.60  5.231  0.324  0.323  0.034  0.061  5.449  5.169
 62 108  0.306  -1348.663  -3.6 -12.6  -8.32 -10.97  5.238  0.306  0.305 -0.002  0.031  5.475  5.177
 62 110  0.288  -1355.708  -3.5 -13.1  -7.66 -12.23  5.246  0.288  0.288 -0.039 -0.001  5.501  5.185
 62 112  0.271  -1362.304  -3.1 -13.5  -5.06 -13.03  5.255  0.271  0.271 -0.069 -0.028  5.526  5.194
 62 114  0.232  -1368.058  -2.9 -13.8  -9.01 -13.80  5.255  0.230  0.235 -0.062 -0.028  5.540  5.194
 62 116 -0.174  -1374.118  -3.2 -14.3 -12.76 -13.59  5.251 -0.176 -0.171 -0.005  0.013  5.554  5.190
 62 118 -0.147  -1380.338  -3.1 -14.6 -12.67 -13.87  5.257 -0.148 -0.146 -0.013  0.005  5.574  5.196
 62 120 -0.108  -1386.539  -3.2 -14.9 -12.14 -14.54  5.262 -0.108 -0.108 -0.021 -0.005  5.593  5.201
 62 122 -0.057  -1392.893  -3.3 -15.1 -11.18 -15.31  5.267 -0.057 -0.059 -0.014 -0.007  5.614  5.205
 62 124  0.000  -1399.642  -3.3 -15.5  -7.59 -15.74  5.275  0.000  0.000  0.000  0.000  5.637  5.214
 62 126  0.000  -1406.140  -1.5 -15.9   0.00 -15.70  5.286  0.000  0.000  0.000  0.000  5.662  5.225
 62 132  0.128  -1406.246  -0.4 -17.3  -9.72 -14.13  5.352  0.132  0.118  0.109  0.066  5.789  5.292
 62 134  0.159  -1407.040  -0.4 -17.8 -11.37 -13.87  5.377  0.165  0.148  0.117  0.077  5.830  5.317
 62 136  0.187  -1407.685  -0.3 -18.2 -13.82 -13.90  5.402  0.192  0.174  0.118  0.084  5.869  5.342
 62 138  0.232  -1408.376  -0.4 -18.8 -14.99 -13.19  5.437  0.236  0.222  0.151  0.117  5.912  5.378
 62 140  0.279  -1409.353  -0.5 -19.2 -14.14 -11.70  5.474  0.283  0.272  0.189  0.152  5.958  5.416
 62 142  0.305  -1410.190  -0.3 -19.6 -13.73 -10.97  5.500  0.308  0.297  0.190  0.159  5.998  5.442
 62 144  0.320  -1410.660  -0.1 -20.0 -13.86 -10.65  5.522  0.324  0.312  0.182  0.158  6.035  5.464
 62 146  0.328  -1410.682   0.1 -20.3 -15.31 -10.63  5.539  0.332  0.318  0.164  0.150  6.070  5.481
 64  70  0.363  -1072.942 -12.0  -0.3  -2.57  -9.36  5.019  0.356  0.370  0.013  0.036  4.922  4.955
 64  72  0.424  -1096.551 -11.4  -0.9  -2.54  -8.23  5.063  0.422  0.426  0.095  0.107  4.987  5.000
 64  74  0.376  -1118.427 -10.9  -1.5  -8.62  -7.59  5.054  0.371  0.383  0.089  0.101  4.993  4.991
 64  76 -0.177  -1140.664 -11.3  -2.0  -9.22 -13.72  4.987 -0.170 -0.187 -0.003  0.011  4.945  4.923
 64  78 -0.146  -1162.994 -11.0  -2.5  -6.34 -14.88  4.988 -0.139 -0.155 -0.013  0.000  4.964  4.923
 64  80  0.000  -1185.226 -11.5  -2.9  -6.97 -17.66  4.977  0.000  0.000  0.000  0.000  4.972  4.912
 64  82  0.000  -1207.938 -12.7  -3.5   0.00 -17.66  4.985  0.000  0.000  0.000  0.000  4.996  4.920
 64  84 -0.055  -1221.773  -7.1  -4.2  -5.32 -17.31  5.010 -0.051 -0.061  0.013  0.013  5.038  4.946
 64  86  0.154  -1237.017  -7.8  -4.9  -4.64 -15.04  5.048  0.148  0.163  0.083  0.075  5.088  4.985
 64  88  0.208  -1252.543  -7.6  -5.6  -4.85 -13.27  5.080  0.200  0.218  0.102  0.095  5.133  5.016
 64  90  0.267  -1267.528  -7.5  -6.1  -7.54 -10.41  5.117  0.259  0.279  0.143  0.134  5.185  5.054
 64  92  0.318  -1282.439  -7.3  -6.6  -7.75  -8.31  5.153  0.311  0.327  0.183  0.167  5.237  5.091
 64  94  0.335  -1296.667  -6.9  -7.2  -8.42  -7.37  5.176  0.329  0.343  0.173  0.161  5.275  5.114
 64  96  0.346  -1310.226  -6.6  -7.8  -7.93  -6.65  5.195  0.342  0.352  0.156  0.149  5.309  5.134
 64  98  0.356  -1323.074  -6.2  -8.5  -6.19  -6.09  5.214  0.353  0.360  0.140  0.139  5.344  5.152
 64 100  0.361  -1334.920  -5.6  -9.1  -4.86  -5.91  5.231  0.360  0.363  0.117  0.123  5.377  5.169
 64 102  0.360  -1345.555  -5.1  -9.8  -5.81  -6.02  5.246  0.359  0.361  0.091  0.104  5.407  5.185
 64 104  0.344  -1355.319  -4.8 -10.4  -7.08  -7.15  5.256  0.343  0.347  0.060  0.079  5.430  5.195
 64 106  0.328  -1364.532  -4.4 -11.0  -6.57  -8.64  5.264  0.327  0.331  0.028  0.053  5.453  5.203
 64 108  0.313  -1372.976  -4.1 -11.6  -7.66 -10.15  5.273  0.311  0.316 -0.004  0.026  5.479  5.212
 64 110  0.296  -1380.956  -3.9 -12.1  -6.97 -11.67  5.281  0.295  0.300 -0.039 -0.003  5.505  5.220
 64 112  0.280  -1388.414  -3.4 -12.5  -3.33 -12.88  5.290  0.279  0.284 -0.072 -0.031  5.531  5.229
 64 114  0.243  -1394.774  -3.2 -12.9  -8.14 -14.20  5.290  0.239  0.248 -0.065 -0.032  5.544  5.229
 64 116 -0.185  -1401.764  -3.6 -13.3 -11.66 -13.63  5.282 -0.185 -0.184 -0.005  0.013  5.556  5.221
 64 118 -0.166  -1408.727  -3.4 -13.7 -10.88 -14.23  5.290 -0.165 -0.167 -0.010  0.008  5.576  5.229
 64 120 -0.128  -1415.467  -3.4 -14.0 -10.62 -15.87  5.293 -0.126 -0.131 -0.019 -0.002  5.594  5.232
 64 122 -0.086  -1422.413  -3.5 -14.3  -8.47 -17.59  5.297 -0.085 -0.089 -0.025 -0.012  5.613  5.237
 64 124  0.000  -1429.731  -3.7 -14.6  -7.39 -19.16  5.301  0.000  0.000  0.000  0.000  5.633  5.240
 64 126  0.000  -1437.091  -2.0 -15.0   0.00 -19.11  5.311  0.000  0.000  0.000  0.000  5.658  5.250
 64 128  0.000  -1437.594  -0.3 -15.4  -7.74 -19.25  5.327  0.000  0.000  0.000  0.000  5.697  5.267
 64 130  0.078  -1438.148  -0.6 -15.8 -10.10 -18.07  5.352  0.079  0.076  0.060  0.036  5.739  5.291
 64 132  0.138  -1439.918  -0.9 -16.4  -8.30 -15.69  5.385  0.139  0.135  0.114  0.077  5.783  5.325
 64 134  0.169  -1441.667  -0.9 -16.8 -10.48 -14.61  5.410  0.171  0.164  0.122  0.088  5.823  5.351
 64 136  0.200  -1443.278  -0.8 -17.3 -12.99 -13.59  5.438  0.202  0.195  0.134  0.103  5.862  5.379
 64 138  0.241  -1444.995  -0.9 -17.7 -13.57 -12.22  5.472  0.243  0.236  0.169  0.135  5.905  5.413
 64 140  0.274  -1446.767  -0.9 -18.1 -13.00 -11.78  5.502  0.276  0.269  0.187  0.153  5.947  5.443
 64 142  0.298  -1448.344  -0.7 -18.5 -12.46 -11.69  5.528  0.301  0.293  0.187  0.157  5.985  5.470
 64 144  0.316  -1449.564  -0.5 -18.9 -12.29 -11.55  5.551  0.318  0.310  0.178  0.155  6.022  5.493
 64 146  0.324  -1450.308  -0.3 -19.2 -13.72 -11.46  5.569  0.327  0.319  0.157  0.144  6.055  5.511
 64 148  0.329  -1450.683  -0.1 -19.6 -15.22 -11.43  5.585  0.332  0.323  0.132  0.129  6.088  5.528
 64 150  0.332  -1450.773   0.0 -19.9 -15.99 -11.48  5.601  0.335  0.325  0.106  0.115  6.121  5.543
 66  72  0.416  -1097.168 -12.0   0.2  -2.81  -7.13  5.096  0.414  0.417  0.074  0.075  4.998  5.033
 66  74  0.380  -1120.267 -11.4  -0.4  -8.66  -6.65  5.093  0.375  0.386  0.068  0.070  5.010  5.030
 66  76 -0.188  -1143.701 -11.8  -1.0  -9.18 -12.39  5.026 -0.179 -0.199 -0.004  0.009  4.960  4.962
 66  78 -0.157  -1167.124 -11.6  -1.6  -6.12 -14.31  5.025 -0.148 -0.168 -0.014 -0.001  4.978  4.961
 66  80  0.000  -1190.013 -12.1  -2.0  -6.98 -19.66  5.011  0.000  0.000  0.000  0.000  4.982  4.946
 66  82  0.000  -1213.970 -13.3  -2.6   0.00 -19.69  5.018  0.000  0.000  0.000  0.000  5.006  4.954
 66  84 -0.072  -1229.230  -7.9  -3.3  -4.35 -18.41  5.045 -0.066 -0.080  0.018  0.019  5.049  4.981
 66  86  0.157  -1245.890  -8.5  -4.0  -4.56 -15.29  5.082  0.149  0.168  0.080  0.074  5.097  5.018
 66  88  0.204  -1262.682  -8.2  -4.6  -4.98 -13.19  5.111  0.196  0.215  0.096  0.090  5.141  5.048
 66  90  0.247  -1278.710  -7.9  -5.1  -7.95 -11.54  5.141  0.240  0.257  0.116  0.107  5.187  5.078
 66  92  0.295  -1294.506  -7.8  -5.6  -8.68 -10.15  5.174  0.289  0.303  0.151  0.136  5.236  5.112
 66  94  0.322  -1309.876  -7.5  -6.1  -8.86  -9.38  5.201  0.317  0.329  0.151  0.137  5.277  5.139
 66  96  0.338  -1324.636  -7.2  -6.6  -8.23  -8.74  5.222  0.334  0.344  0.138  0.128  5.313  5.160
 66  98  0.350  -1338.682  -6.8  -7.2  -6.63  -8.27  5.241  0.347  0.354  0.124  0.117  5.348  5.180
 66 100  0.355  -1351.774  -6.3  -7.8  -5.36  -7.88  5.258  0.353  0.358  0.100  0.100  5.380  5.197
 66 102  0.352  -1363.750  -5.8  -8.5  -6.12  -7.63  5.272  0.350  0.354  0.072  0.077  5.409  5.211
 66 104  0.339  -1374.921  -5.5  -9.2  -6.76  -7.83  5.283  0.337  0.341  0.042  0.054  5.433  5.222
 66 106  0.325  -1385.458  -5.1  -9.9  -5.83  -8.43  5.292  0.323  0.329  0.013  0.032  5.456  5.232
 66 108  0.313  -1395.086  -4.7 -10.5  -6.94  -9.30  5.303  0.311  0.318 -0.016  0.010  5.483  5.242
 66 110  0.300  -1404.152  -4.4 -11.1  -6.26 -10.39  5.313  0.297  0.305 -0.046 -0.013  5.509  5.252
 66 112  0.286  -1412.666  -3.9 -11.6  -1.92 -11.48  5.322  0.283  0.292 -0.077 -0.038  5.536  5.262
 66 114  0.250  -1419.649  -3.6 -11.9  -7.54 -13.36  5.322  0.246  0.258 -0.070 -0.038  5.549  5.262
 66 116 -0.191  -1427.423  -4.0 -12.3 -10.87 -13.01  5.311 -0.190 -0.192 -0.009  0.008  5.558  5.251
 66 118 -0.176  -1435.216  -3.8 -12.7  -9.62 -13.83  5.320 -0.175 -0.179 -0.010  0.006  5.579  5.260
 66 120 -0.142  -1442.604  -3.7 -13.1  -9.38 -16.03  5.323 -0.139 -0.146 -0.018 -0.001  5.596  5.263
 66 122 -0.097  -1450.195  -3.9 -13.4  -7.44 -18.77  5.326 -0.095 -0.101 -0.028 -0.014  5.613  5.265
 66 124  0.000  -1458.073  -4.2 -13.7  -7.15 -21.50  5.326  0.000  0.000  0.000  0.000  5.631  5.266
 66 126  0.000  -1466.281  -2.4 -14.2   0.00 -21.43  5.336  0.000  0.000  0.000  0.000  5.655  5.276
 66 128  0.000  -1467.556  -0.7 -14.6  -7.68 -21.59  5.354  0.000  0.000  0.000  0.000  5.692  5.294
 66 130  0.088  -1469.018  -1.2 -15.0  -8.92 -19.58  5.381  0.087  0.088  0.066  0.043  5.735  5.321
 66 132  0.141  -1471.724  -1.4 -15.4  -7.80 -16.77  5.413  0.141  0.142  0.111  0.079  5.778  5.353
 66 134  0.173  -1474.368  -1.3 -15.8 -10.18 -15.21  5.439  0.173  0.173  0.120  0.089  5.817  5.380
 66 136  0.203  -1476.886  -1.3 -16.3 -12.64 -13.78  5.467  0.204  0.203  0.133  0.103  5.856  5.408
 66 138  0.239  -1479.465  -1.3 -16.7 -13.23 -12.57  5.498  0.240  0.237  0.161  0.128  5.897  5.439
 66 140  0.268  -1482.030  -1.2 -17.1 -12.55 -12.29  5.527  0.270  0.265  0.177  0.145  5.937  5.468
 66 142  0.292  -1484.371  -1.1 -17.5 -11.72 -12.40  5.552  0.294  0.288  0.181  0.152  5.975  5.494
 66 144  0.309  -1486.337  -0.9 -17.9 -11.23 -12.57  5.575  0.311  0.304  0.174  0.151  6.011  5.517
 66 146  0.317  -1487.802  -0.7 -18.2 -12.59 -12.77  5.593  0.319  0.312  0.151  0.138  6.042  5.535
 66 148  0.320  -1488.903  -0.5 -18.6 -13.74 -12.97  5.609  0.323  0.315  0.123  0.120  6.072  5.552
 66 150  0.323  -1489.707  -0.3 -18.9 -14.15 -13.12  5.625  0.326  0.318  0.095  0.103  6.103  5.568
 66 152  0.325  -1490.183  -0.2 -19.3 -14.41 -13.27  5.639  0.327  0.319  0.069  0.087  6.135  5.582
 66 154  0.324  -1490.295   0.0 -19.6 -15.02 -13.45  5.652  0.327  0.318  0.044  0.071  6.167  5.595
 68  76 -0.192  -1144.830 -12.4  -0.1  -9.05 -10.97  5.062 -0.182 -0.204 -0.008  0.002  4.974  4.998
 68  78 -0.161  -1169.430 -12.2  -0.7  -5.94 -13.70  5.060 -0.151 -0.172 -0.018 -0.008  4.990  4.997
 68  80  0.000  -1193.129 -12.7  -1.2  -6.99 -21.02  5.044  0.000  0.000  0.000  0.000  4.992  4.980
 68  82  0.000  -1218.327 -13.9  -1.8   0.00 -21.02  5.051  0.000  0.000  0.000  0.000  5.016  4.987
 68  84 -0.077  -1234.974  -8.6  -2.5  -3.99 -19.11  5.078 -0.070 -0.086  0.018  0.019  5.058  5.015
 68  86  0.156  -1252.913  -9.1  -3.1  -4.59 -15.39  5.113  0.147  0.167  0.074  0.068  5.106  5.050
 68  88  0.199  -1270.870  -8.8  -3.6  -5.26 -13.04  5.140  0.191  0.209  0.087  0.078  5.148  5.077
 68  90  0.230  -1287.988  -8.4  -4.2  -8.20 -11.67  5.165  0.224  0.239  0.091  0.081  5.190  5.103
 68  92  0.266  -1304.667  -8.3  -4.6  -9.61 -10.79  5.193  0.261  0.273  0.112  0.098  5.234  5.131
 68  94  0.299  -1321.014  -8.1  -5.1  -9.24 -10.74  5.221  0.296  0.304  0.127  0.111  5.277  5.159
 68  96  0.324  -1336.847  -7.8  -5.6  -8.37 -10.68  5.246  0.321  0.328  0.123  0.109  5.316  5.184
 68  98  0.342  -1352.012  -7.4  -6.2  -7.04 -10.30  5.268  0.339  0.346  0.111  0.101  5.353  5.207
 68 100  0.349  -1366.306  -6.9  -6.8  -6.01  -9.56  5.285  0.347  0.352  0.086  0.081  5.385  5.224
 68 102  0.343  -1379.609  -6.5  -7.4  -6.69  -8.70  5.298  0.342  0.346  0.055  0.053  5.412  5.238
 68 104  0.331  -1392.192  -6.1  -8.1  -6.80  -8.15  5.309  0.329  0.334  0.025  0.029  5.436  5.248
 68 106  0.320  -1404.107  -5.7  -8.8  -5.43  -7.95  5.319  0.318  0.324 -0.002  0.008  5.460  5.259
 68 108  0.311  -1415.021  -5.3  -9.4  -6.32  -8.02  5.331  0.307  0.315 -0.030 -0.011  5.486  5.271
 68 110  0.300  -1425.275  -5.0 -10.0  -5.59  -8.38  5.342  0.296  0.306 -0.056 -0.030  5.513  5.282
 68 112  0.289  -1434.885  -4.3 -10.6  -0.85  -8.91  5.353  0.285  0.296 -0.084 -0.050  5.540  5.293
 68 114  0.253  -1442.699  -4.0 -11.0  -6.96 -11.51  5.353  0.248  0.262 -0.076 -0.047  5.553  5.293
 68 116 -0.193  -1451.056  -4.5 -11.3 -10.24 -12.03  5.339 -0.192 -0.196 -0.013  0.002  5.560  5.278
 68 118 -0.181  -1459.737  -4.2 -11.7  -8.79 -13.14  5.348 -0.179 -0.184 -0.013  0.002  5.580  5.288
 68 120 -0.149  -1467.905  -4.1 -12.2  -8.46 -15.77  5.351 -0.146 -0.154 -0.018 -0.004  5.597  5.291
 68 122 -0.102  -1476.243  -4.3 -12.6  -6.86 -19.14  5.352 -0.099 -0.108 -0.030 -0.017  5.613  5.292
 68 124  0.002  -1484.750  -4.6 -12.9  -6.87 -22.79  5.352  0.002  0.002  0.000  0.000  5.630  5.292
 68 126  0.000  -1493.780  -5.2 -13.3   0.00 -22.73  5.361  0.000  0.000  0.000  0.000  5.654  5.301
 68 128  0.001  -1495.869  -1.1 -13.7  -7.60 -22.91  5.380  0.001  0.001  0.000  0.000  5.689  5.320
 68 130  0.086  -1498.150  -1.6 -14.1  -8.90 -20.59  5.407  0.085  0.089  0.060  0.041  5.730  5.347
 68 132  0.140  -1501.665  -1.8 -14.5  -7.82 -17.64  5.437  0.139  0.143  0.104  0.075  5.773  5.378
 68 134  0.170  -1505.133  -1.7 -14.9 -10.17 -16.01  5.463  0.169  0.172  0.112  0.082  5.811  5.404
 68 136  0.200  -1508.460  -1.7 -15.3 -12.59 -14.56  5.490  0.199  0.201  0.121  0.092  5.849  5.431
 68 138  0.234  -1511.811  -1.7 -15.6 -13.33 -13.47  5.520  0.234  0.233  0.145  0.114  5.890  5.462
 68 140  0.265  -1515.171  -1.6 -16.0 -12.44 -13.16  5.550  0.266  0.263  0.167  0.135  5.930  5.492
 68 142  0.289  -1518.317  -1.5 -16.4 -11.39 -13.18  5.576  0.290  0.286  0.174  0.146  5.968  5.519
 68 144  0.305  -1521.069  -1.3 -16.8 -10.65 -13.31  5.599  0.307  0.302  0.170  0.147  6.003  5.542
 68 146  0.311  -1523.297  -1.0 -17.2 -11.91 -13.62  5.616  0.313  0.307  0.146  0.131  6.033  5.559
 68 148  0.312  -1525.165  -0.9 -17.6 -12.70 -13.93  5.631  0.314  0.308  0.115  0.110  6.060  5.574
 68 150  0.315  -1526.713  -0.7 -18.0 -12.80 -14.15  5.647  0.317  0.310  0.087  0.091  6.090  5.590
 68 152  0.315  -1527.891  -0.5 -18.4 -13.19 -14.26  5.661  0.317  0.310  0.058  0.073  6.120  5.604
